Time,CH A,CH B,
3.17659E+0,-4.69126E+0,2.91E-2,
3.2016E+0,-5.89126E+0,-5.709E-1,
3.22661E+0,-5.09126E+0,2.291E-1,
3.25163E+0,-5.89126E+0,-3.709E-1,
3.27664E+0,-5.29126E+0,2.91E-2,
3.30165E+0,-6.09126E+0,-5.709E-1,
3.32666E+0,-5.49126E+0,2.91E-2,
3.35168E+0,-6.29126E+0,-5.709E-1,
3.37669E+0,-5.69126E+0,2.291E-1,
3.4017E+0,-6.49126E+0,-5.709E-1,
3.42671E+0,-5.89126E+0,2.91E-2,
3.45173E+0,-6.69126E+0,-5.709E-1,
3.47674E+0,-5.89126E+0,2.91E-2,
3.50175E+0,-6.69126E+0,-5.709E-1,
3.52676E+0,-6.09126E+0,2.91E-2,
3.55178E+0,-6.69126E+0,-5.709E-1,
3.57679E+0,-6.09126E+0,2.91E-2,
3.6018E+0,-6.69126E+0,-5.709E-1,
3.62681E+0,-6.09126E+0,2.291E-1,
3.65183E+0,-6.89126E+0,-5.709E-1,
3.67684E+0,-6.29126E+0,2.291E-1,
3.70185E+0,-6.89126E+0,-5.709E-1,
3.72686E+0,-6.29126E+0,2.291E-1,
3.75188E+0,-6.89126E+0,-5.709E-1,
3.77689E+0,-6.29126E+0,2.91E-2,
3.8019E+0,-6.89126E+0,-5.709E-1,
3.82691E+0,-6.29126E+0,2.91E-2,
3.85193E+0,-6.89126E+0,-5.709E-1,
3.87694E+0,-6.29126E+0,2.91E-2,
3.90195E+0,-6.89126E+0,-5.709E-1,
3.92696E+0,-6.29126E+0,2.291E-1,
3.95198E+0,-6.89126E+0,-5.709E-1,
3.97699E+0,-6.29126E+0,2.291E-1,
4.002E+0,-6.89126E+0,-5.709E-1,
4.02701E+0,-6.29126E+0,2.91E-2,
4.05203E+0,-6.89126E+0,-5.709E-1,
4.07704E+0,-6.29126E+0,2.291E-1,
4.10205E+0,-6.89126E+0,-5.709E-1,
4.12706E+0,-6.29126E+0,2.91E-2,
4.15208E+0,-6.89126E+0,-5.709E-1,
4.17709E+0,-6.29126E+0,2.91E-2,
4.2021E+0,-6.89126E+0,-3.709E-1,
4.22711E+0,-6.29126E+0,2.291E-1,
4.25213E+0,-6.89126E+0,-5.709E-1,
4.27714E+0,-6.29126E+0,2.91E-2,
4.30215E+0,-6.89126E+0,-5.709E-1,
4.32716E+0,-6.29126E+0,2.91E-2,
4.35218E+0,-6.89126E+0,-5.709E-1,
4.37719E+0,-6.29126E+0,2.91E-2,
4.4022E+0,-6.89126E+0,-5.709E-1,
4.42721E+0,-6.29126E+0,2.291E-1,
4.45223E+0,-6.89126E+0,-5.709E-1,
4.47724E+0,-6.29126E+0,2.91E-2,
4.50225E+0,-6.89126E+0,-5.709E-1,
4.52726E+0,-6.09126E+0,2.91E-2,
4.55228E+0,-6.89126E+0,-5.709E-1,
4.57729E+0,-6.29126E+0,2.291E-1,
4.6023E+0,-6.89126E+0,-5.709E-1,
4.62731E+0,-6.29126E+0,2.91E-2,
4.65233E+0,-6.89126E+0,-5.709E-1,
4.67734E+0,-6.29126E+0,2.91E-2,
4.70235E+0,-6.89126E+0,-5.709E-1,
4.72736E+0,-6.29126E+0,2.91E-2,
4.75238E+0,-6.89126E+0,-5.709E-1,
4.77739E+0,-6.29126E+0,2.91E-2,
4.8024E+0,-6.89126E+0,-5.709E-1,
4.82741E+0,-6.29126E+0,2.91E-2,
4.85243E+0,-6.89126E+0,-5.709E-1,
4.87744E+0,-6.29126E+0,2.291E-1,
