1000.000	0.450
1100.000	0.240
1200.000	0.315
1300.000	0.300
1400.000	0.395
1500.000	0.435
1600.000	0.460
1700.000	0.425
1800.000	0.580
1900.000	0.595
2000.000	0.745
2100.000	0.620
2200.000	0.705
2300.000	0.695
2400.000	0.805
2500.000	0.985
2600.000	0.835
2700.000	0.975
2800.000	1.230
2900.000	1.605
3000.000	2.175
3100.000	2.290
3200.000	2.275
3300.000	1.890
